"","from_id","from_name","message","created_time","type","link","id","likes_count","comments_count","shares_count"
"86","201029336711458","Visa","Buy movie tickets @BookMyShow mobile app with your Visa Debit Card and get up to 50% off*. http://tinyurl.com/VisaBMS-Offer","2015-05-22T13:42:03+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/512037078944014/?type=3","201029336711458_512037078944014",211,7,6
"87","201029336711458","Visa","Get closer to your loved ones with small surprises. Here<U+2019>s how:","2015-05-20T09:25:55+0000","video","https://youtu.be/vub7BWp95jw","201029336711458_510657192415336",147,3,4
"88","201029336711458","Visa","Introducing Visa payWave, the smartest way to use your
Visa Card. Just wave to pay.  #tapandgo #sbiintouch
http://bitly.com/Visa_payWave","2015-05-17T08:35:08+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/508899969257725/?type=3","201029336711458_508899969257725",293,6,14
"89","201029336711458","Visa","Mr.Twice-As-Safe never takes chances. That<U+2019>s why he chooses Visa Debit Card. #ProtectedEverywhere","2015-05-14T12:46:08+0000","video","https://www.youtube.com/watch?v=6Ujm9qbJH3o","201029336711458_507949109352811",111,2,4
"90","201029336711458","Visa","London calling! Enjoy special benefits when you travel to London with your Visa Card. http://visa.co.in/personal/offers/london.shtml","2015-05-11T12:36:00+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/506934496120939/?type=3","201029336711458_506934496120939",178480,915,622
"91","201029336711458","Visa","Buy movie tickets on the BookMyShow Mobile app with your Visa Debit Card and get up to 50% off*. http://tinyurl.com/VisaBMS-Offer","2015-05-08T09:07:19+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/505902169557505/?type=3","201029336711458_505902169557505",233,11,4
"92","201029336711458","Visa","Let the movie take you everywhere you want to be. Buy movie tickets at BookMyShow mobile app with your Visa Debit Card and get up to 50% off*. http://bitly.com/Visa_BMS_offer","2015-04-30T06:30:00+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/503315963149459/?type=3","201029336711458_504814942999561",449,7,14
"93","201029336711458","Visa","What makes Mr.Twice As Safe choose a Visa Debit Card?
Revealed right here:","2015-04-29T05:43:14+0000","video","https://www.facebook.com/VisaIND/videos/502644826549906/","201029336711458_502644826549906",1007,9,57
"94","201029336711458","Visa","Book your holiday with Visa Debit and download 
the Visa explore app to explore more. 
tinyurl.com/GITF-Visa","2015-04-25T08:30:48+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/500987730048949/?type=3","201029336711458_500988063382249",314,4,6
"95","201029336711458","Visa","What memories are you bringing back this holiday? 
Download the Visa explore app and explore more.
https://gitf.co.in/sponsors/visa/index.php","2015-04-24T07:43:03+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/500557840091938/?type=3","201029336711458_500557993425256",23695,94,133
"96","201029336711458","Visa","Summer fun this vacation at Atlantis. Use your 
Visa Card and be everywhere you want to be. 
https://www.atlantisthepalm.com/special-offers/visa","2015-04-23T13:54:38+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/500198553461200/?type=3","201029336711458_500198686794520",21303,74,88
"97","201029336711458","Visa","Buy movie tickets BookMyShow mobile app with your Visa Debit Card and get up to 50% off*. http://bit.ly/VisaDebitBMSOffer","2015-04-23T12:36:22+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/500162146798174/?type=3","201029336711458_500169063464149",181,2,7
"98","201029336711458","Visa","Save your Visa Debit Card details on the Flipkart mobile app to get an additional 10% discount*. http://tinyurl.com/FlipkartOfferVisa","2015-04-22T11:58:32+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/499675023513553/?type=3","201029336711458_499675653513490",169113,686,501
"99","201029336711458","Visa","Shop on the Flipkart mobile app, save your Visa Debit Card details and get an additional 10% discount*. http://bit.ly/VisaFlipkartOffer","2015-04-17T09:30:50+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/496846887129700/?type=3","201029336711458_496846987129690",182129,996,777
"100","201029336711458","Visa","Pick your favorite seats. Buy movie tickets BookMyShow mobile app with your Visa Debit Card and get up to 50% off*. http://bit.ly/VisaDebitBMSOffer","2015-04-15T10:59:30+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/495855177228871/?type=3","201029336711458_495855367228852",41644,180,132
"101","201029336711458","Visa","Be online and everywhere you want to be, always.
Recharge your data card with your Visa Debit or Credit Card and get a 10% cashback* Freecharge.
freecharge.com/visa","2015-04-14T10:56:06+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/495400160607706/?type=3","201029336711458_495400930607629",58394,205,160
"102","201029336711458","Visa","Recharge your mobile or pay your bills to get 10% cashback* when you use your Visa Debit or Credit Card on Freecharge.
freecharge.com/visa","2015-04-13T09:52:48+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/494964247317964/?type=3","201029336711458_494964357317953",45972,248,203
"103","201029336711458","Visa","Recharging your DTH via Freecharge is now a win-win situation. Use your Visa Debit or Credit Card and get a 10% cashback*. freecharge.com/visa","2015-04-10T07:21:35+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/493469230800799/?type=3","201029336711458_493469344134121",54368,151,88
"104","201029336711458","Visa","Recharge your mobile connection @Freecharge.
Use your Visa Debit or Credit Card and get a 10% cashback*. freecharge.com/visa","2015-04-08T06:45:10+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/492610814219974/?type=3","201029336711458_492610900886632",44212,215,150
"105","201029336711458","Visa","Sign up* for #GolfWithVisa lessons. bit.ly/GolfWithVisa","2015-04-07T07:35:51+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/492207094260346/?type=3","201029336711458_492208120926910",211,4,5
"106","201029336711458","Visa","Watch how Visa Debit enabled Eisha to book travel tickets online with confidence. If you have an adventure story like Eisha, share it with us.","2015-03-30T05:19:34+0000","video","https://www.facebook.com/VisaIND/videos/488179037996485/","201029336711458_488179037996485",22698,249,2223
"107","201029336711458","Visa","Get up to 50% off* while booking movie tickets on BookMyShow Mobile App with your Visa Debit Card. http://bit.ly/VisaDebitBMSOffer","2015-03-25T03:54:32+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/486075314873524/?type=3","201029336711458_486075371540185",31207,161,95
"108","201029336711458","Visa","Want to surprise your loved ones with an amazing gift? Go ahead, buy it confidently online with Visa Debit. Tell us who are you planning to surprise.","2015-03-23T07:57:53+0000","video","https://www.facebook.com/VisaIND/videos/485295318284857/","201029336711458_485295318284857",13385,117,611
"109","201029336711458","Visa","Visa. Everywhere you want to be.","2015-03-21T05:00:33+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/484390771708645/?type=3","201029336711458_484390868375302",418,7,8
"110","201029336711458","Visa","Endless conversations on mobile recharge with Visa Debit or Credit Card and Freecharge. http://www.freecharge.com/visa","2015-03-19T07:00:01+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/483274291820293/?type=3","201029336711458_483274365153619",25238,83,58
"111","201029336711458","Visa","Sign up* for #GolfWithVisa lessons. bit.ly/GolfWithVisa","2015-03-17T06:47:50+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/482088238605565/?type=3","201029336711458_482088308605558",17826,76,69
"112","201029336711458","Visa","Somtam is hot! The Thai region of Isaan<U+2019>s star dish, somtam (green papaya salad) is an absolute must-try. It<U+2019>s spicy, for sure, but the sharp flavors are well worth the burn. Tempted? Find out all Thailand has to offer with Thailand Splash and Spice 2015: http://bit.ly/ThailandSplashAndSpice","2015-03-16T08:13:15+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/481449498669439/?type=3","201029336711458_481449595336096",23639,82,207
"113","201029336711458","Visa","Be twice as safe while making online transactions just like 
Mr. Twice As Safe. Want to know how? Watch it right here.","2015-03-13T05:40:12+0000","video","https://www.facebook.com/VisaIND/videos/479085435572512/","201029336711458_479085435572512",8796,69,517
"114","201029336711458","Visa","Get 10% cashback* on using Visa Debit or Credit Card when you recharge with Freecharge. www.freecharge.com/visa","2015-03-12T07:05:09+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/478598835621172/?type=3","201029336711458_478598958954493",1667,7,6
"115","201029336711458","Visa","Book your movie tickets with Visa Debit on the BookMyShow Mobile App and get upto 50% off.* http://bit.ly/VisaDebitBMSOffer","2015-03-10T19:00:00+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/478014585679597/?type=3","201029336711458_478015099012879",66451,274,205
"116","201029336711458","Visa","It<U+2019>s Songkran! Are you ready to celebrate the Thai New Year? Every April, we splash massive amounts of water on each other. Join the fun by buying a big water gun and get ready to practice your best Thai smile. http://bit.ly/ThailandSplashAndSpice","2015-03-10T07:10:32+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/477217879092601/?type=3","201029336711458_477218779092511",18798,94,144
"117","201029336711458","Visa","Visa. Everywhere you want to be. bit.ly/GolfWithVisa","2015-03-09T07:31:08+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/476346989179690/?type=3","201029336711458_476347042513018",16754,51,38
"118","201029336711458","Visa","Visa. Everywhere you want to be. #InternationalWomensDay","2015-03-08T06:02:59+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/475353965945659/?type=3","201029336711458_475370462610676",19626,143,396
"119","201029336711458","Visa","Visa. Everywhere you want to be.","2015-03-06T05:32:56+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/474035429410846/?type=3","201029336711458_474036192744103",20514,113,133
"120","201029336711458","Visa","Visa. Everywhere you want to be. www.freecharge.com/visa","2015-03-05T06:11:12+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/473118199502569/?type=3","201029336711458_473118246169231",16459,76,50
"121","201029336711458","Visa","Book your movie tickets online with Visa Debit and pay with confidence. Share with us your interesting blind date story.","2015-03-04T08:49:26+0000","video","https://www.facebook.com/VisaIND/videos/472747632872959/","201029336711458_472747632872959",11802,130,851
"122","201029336711458","Visa","Visa. Everywhere you want to be. http://bit.ly/VisaDebitBMSOffer","2015-03-02T12:43:43+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/471964809617908/?type=3","201029336711458_471973996283656",69756,252,176
"123","201029336711458","Visa","Visa. Everywhere you want to be. bit.ly/1Hav0FJ","2015-02-26T09:01:00+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/469965656484490/?type=3","201029336711458_469965716484484",29615,203,90
"124","201029336711458","Visa","Visa. Everywhere you want to be. bit.ly/1Hav0FJ","2015-02-25T05:31:25+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/469552683192454/?type=3","201029336711458_469552733192449",22298,150,83
"125","201029336711458","Visa","Visa. Everywhere you want to be.","2015-02-24T14:26:15+0000","video","http://youtu.be/_PnumUCwaM4","201029336711458_469269353220787",11567,28,28
"126","201029336711458","Visa","Visa. Everywhere you want to be. bit.ly/1Hav0FJ","2015-02-23T07:14:14+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/468662029948186/?type=3","201029336711458_468662153281507",30665,126,73
"127","201029336711458","Visa","Visa. Everywhere you want to be. http://bit.ly/1FBstSY","2015-02-20T08:37:22+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/467094783438244/?type=3","201029336711458_467094863438236",14273,72,23
"128","201029336711458","Visa","Visa. Everywhere you want to be. www.freecharge.com/visa","2015-02-19T08:15:07+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/466478446833211/?type=3","201029336711458_466478503499872",30502,222,113
"129","201029336711458","Visa","Visa. Everywhere you want to be. bit.ly/1Hav0FJ","2015-02-18T06:22:40+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/465804433567279/?type=3","201029336711458_465804680233921",33041,230,76
"130","201029336711458","Visa","Visa. Everywhere you want to be. bit.ly/1Hav0FJ","2015-02-16T05:31:30+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/464832266997829/?type=3","201029336711458_464832356997820",29394,128,53
"131","201029336711458","Visa","Visa. Everywhere you want to be.","2015-02-13T09:52:06+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/463353060479083/?type=3","201029336711458_463353153812407",20434,128,331
"132","201029336711458","Visa","Visa. Everywhere you want to be. bit.ly/1Hav0FJ","2015-02-12T06:40:07+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/462883147192741/?type=3","201029336711458_462883220526067",57486,280,448
"133","201029336711458","Visa","Book movie tickets online with confidence, just like him. With Visa Debit, you are #ProtectedEverywhere.","2015-01-30T13:35:07+0000","video","https://www.facebook.com/VisaIND/videos/456870277794028/","201029336711458_456870277794028",31481,389,2008
"134","201029336711458","Visa","Think you can beat him? Sign up on: http://learngolfinindia.golfgaga.com/ #GolfWithVisa","2015-01-30T06:31:44+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/456735887807467/?type=3","201029336711458_456736237807432",32372,160,69
"135","201029336711458","Visa","Here<U+2019>s the fastest and simplest way for online recharge!
Use your Visa Debit or Credit card and get 10% cashback*. Use promo code VISA10. www.freecharge.com/visa","2015-01-28T09:09:36+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/455893591225030/?type=3","201029336711458_455893777891678",44102,147,133
"136","201029336711458","Visa","Start preparing now. Sign up on http://learngolfinindia.golfgaga.com/ #GolfWithVisa","2015-01-27T07:26:58+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/455399551274434/?type=3","201029336711458_455399721274417",10808,54,40
"137","201029336711458","Visa","Shop online, pay with confidence and stay #ProtectedEverywhere. Watch how. http://youtu.be/vub7BWp95jw","2015-01-22T10:23:30+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/452793514868371/?type=3","201029336711458_452793641535025",32249,221,95
"138","201029336711458","Visa","Twice as safe while transacting makes you twice as safe in everything you do. Watch how.","2015-01-20T07:08:46+0000","video","https://www.facebook.com/VisaIND/videos/451937091620680/","201029336711458_451937091620680",2727,33,156
"139","201029336711458","Visa","Recharge your Data Card to be rewarded with a 10% cashback* when you use your Visa Debit or Credit Card to recharge online. www.freecharge.com/visa","2015-01-14T07:48:07+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/449061838574872/?type=3","201029336711458_449061915241531",17497,86,69
"140","201029336711458","Visa","Never go out of food while you are partying real hard. With FoodPanda, you can save 10% on a minimum spend of Rs.1000 with select Visa Debit or Credit Card. http://bit.ly/1ohPSQ7","2015-01-13T06:29:12+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/448613355286387/?type=3","201029336711458_448614658619590",22884,123,215
"141","201029336711458","Visa","Book movie tickets online with confidence, just like him. With Visa Debit, you are #ProtectedEverywhere.","2015-01-12T08:54:25+0000","video","http://youtu.be/065eSJ0nmAs","201029336711458_448232215324501",9984,22,22
"142","201029336711458","Visa","Thailand has a lot to offer. Spend THB 5,000 or more with your Visa Card and get a free gift at the Visa booth on BTS Skywalk. www.visa.co.in","2015-01-09T06:55:49+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/446894148791641/?type=3","201029336711458_446895268791529",24904,141,486
"143","201029336711458","Visa","Watch how Eisha made her holiday bookings online with Visa Debit and experienced parasailing for the first time. Click on the link to experience it yourself: http://youtu.be/_PnumUCwaM4","2015-01-08T04:59:40+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/446426628838393/?type=3","201029336711458_446426692171720",18679,93,85
"144","201029336711458","Visa","Here<U+2019>s the fastest and simplest way for online recharge!
Use your Visa Debit or Credit card and get 10% cashback*. Use promo code VISA10. www.freecharge.com/visa","2014-12-30T12:35:03+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/441318219349234/?type=3","201029336711458_441319209349135",83440,541,316
"145","201029336711458","Visa","Stay #protectedeverywhere, no matter where you party. Visa lets you pay with confidence.","2014-12-30T06:47:26+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/441224146025308/?type=3","201029336711458_441224586025264",122217,615,2535
"146","201029336711458","Visa","Your holiday isn't complete without a perfect stay that complements your journey. Visit Six Senses Resorts and Spa and get a host of benefits with Visa Premium Cards. www.sixsenses.com/VisaPlatinum","2014-11-30T01:30:01+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/423693734445016/?type=3","201029336711458_425962274218162",20870,124,490
"147","201029336711458","Visa","The virtual world is where you want to be. So log on to Games4U and get 10% off on getting them with select Visa Debit and Credit Cards. www.game4u.com","2014-11-29T01:30:00+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/423693431111713/?type=3","201029336711458_425461377601585",11420,62,43
"148","201029336711458","Visa","For those who love the massive screen, a popcorn tub and a good story, BookMyShow and Visa have the perfect offer for you.   www.bookmyshow.com","2014-11-27T01:30:00+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/423692404445149/?type=3","201029336711458_424503627697360",13671,71,86
"149","201029336711458","Visa","From sweaters to overcoats, this is the season to deck yourself. Visit Myntra and get 38% off on a minimum purchase of Rs.1599 with select Visa Debit or Credit Cards. http://bit.ly/UqszrK","2014-11-26T01:30:01+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/423691294445260/?type=3","201029336711458_424022964412093",13165,89,87
"150","201029336711458","Visa","From soothing landscapes to tranquil surroundings, Visa gives you the best retreat with its Luxury Hotel Collection. www.visaluxuryhotels.com","2014-11-25T07:01:59+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/423553574459032/?type=3","201029336711458_423553674459022",11096,65,239
"151","201029336711458","Visa","Too much work already on your plate? Let FoodPanda and Visa Debit card serve you something totally scrumptious while you toil really hard. http://bit.ly/1ohPSQ7","2014-11-24T05:51:25+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/423027387844984/?type=3","201029336711458_423027444511645",10272,82,71
"152","201029336711458","Visa","Business in New York. Date in Paris. Shopping spree in Bangkok. Sleep in your bed. With Visa we make it happen. Be where you want to be. www.hotelclub.com/visa","2014-11-23T02:30:01+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/422150737932649/?type=3","201029336711458_422539434560446",9640,75,52
"153","201029336711458","Visa","If peace is what you seek, it<U+2019>s time to head to Naturals Spa and Salon with your Visa Debit or Premium Credit Card. www.naturals.in","2014-11-22T03:01:34+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/422148084599581/?type=3","201029336711458_422148547932868",8972,70,89
"154","201029336711458","Visa","Let the games begin with Games4U. Get up to 10% off on the games you buy online with select Visa Debit and Credit Cards. www.game4u.com","2014-11-21T06:52:41+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/421747084639681/?type=3","201029336711458_421747287972994",6801,45,38
"155","201029336711458","Visa","A party in action and a pizza falling short? Get that extra bite of madness at U.S. Pizza with your Visa Debit card as well as Visa Premium Credit. http://bit.ly/1njsSjQ","2014-11-20T09:26:06+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/421278784686511/?type=3","201029336711458_421278884686501",11860,109,107
"156","201029336711458","Visa","Access to over 600 VIP Lounges regardless of which airline you travel by. Something that<U+2019>s only possible with Visa Premium Cards. Isn't this where you want to be? http://bit.ly/1e4mqJz","2014-11-19T07:07:52+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/420831421397914/?type=3","201029336711458_420831551397901",10479,57,248
"157","201029336711458","Visa","If movie is on your mind, the tickets are with BookMyShow and Visa. Make a plan, right now. www.bookmyshow.com","2014-11-18T05:37:35+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/420377388109984/?type=3","201029336711458_420377434776646",6590,31,16
"158","201029336711458","Visa","Feeling cozy in your jacket is that where you want to be? Let Myntra be your shopping destination where you can get an additional 38% discount for making a minimum purchase of Rs.1599 or more using select Visa Debit or Credit Cards. http://bit.ly/UqszrK","2014-11-16T20:06:00+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/420016248146098/?type=3","201029336711458_420016431479413",9314,72,100
"159","201029336711458","Visa","Days are bright because you see them smile. Future is brighter because you know this smile will never stop. This Children<U+2019>s Day, share a beautiful memory of you as a child.","2014-11-14T05:42:37+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/418623688285354/?type=3","201029336711458_418623948285328",9695,87,95
"160","201029336711458","Visa","Your kind of music meets your kind of portable music player only at Portronic. Get up to 15% discount using select Visa Debit Cards and Credit Cards.","2014-11-13T05:39:17+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/418203611660695/?type=3","201029336711458_418203691660687",9786,93,72
"161","201029336711458","Visa","Midnight cravings? Maybe you need a night snack. With Visa, order fabulous online meals from Foodpanda. http://bit.ly/1ohPSQ7","2014-11-10T05:46:05+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/416940488453674/?type=3","201029336711458_416942838453439",17012,107,281
"162","201029336711458","Visa","Weekend is a time to discover new places. Let Visa and Ezeego be your companions. http://bit.ly/1kYfhcR","2014-11-07T05:40:32+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/415572645257125/?type=3","201029336711458_415572748590448",702,9,65
"163","201029336711458","Visa","Get ready to shop. With Visa Debit in your hands, enjoy the best deals at Myntra. Start packing up. http://bit.ly/UqszrK","2014-11-05T19:26:00+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/415232341957822/?type=3","201029336711458_415236371957419",413,8,12
"164","201029336711458","Visa","Lunch time can turn into munch time with scrumptious deals from FoodPanda and Visa card. http://bit.ly/1ohPSQ7","2014-11-05T06:00:33+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/414820165332373/?type=3","201029336711458_414820215332368",442,7,16
"165","201029336711458","Visa","Love can turn into a celebration when you gift something exquisite from Peora. http://bit.ly/1ickgE2","2014-11-04T04:49:29+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/414326095381780/?type=3","201029336711458_414326112048445",539,8,13
"166","201029336711458","Visa","Have a lot of clothes on your shopping list? Get the best deals at Jabong on your Visa Card. http://bit.ly/1mY6g54","2014-11-03T05:16:31+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/413890902091966/?type=3","201029336711458_413890942091962",456,13,11
"167","201029336711458","Visa","Are you willing to share the last slice of that delightful pizza? You<U+2019>ll find out when you order it from US Pizza using your Visa card. http://bit.ly/1njsSjQ","2014-10-31T05:42:46+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/412385242242532/?type=3","201029336711458_412386545575735",537,8,17
"168","201029336711458","Visa","The most beautiful person you can ever hold in your arms. 
Don<U+2019>t let that smile fade from her face. Not today.","2014-10-11T01:30:00+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/402670083214048/?type=3","201029336711458_402994259848297",38462,268,627
"169","201029336711458","Visa","Our latest Visa Debit film put a smile on Arjun Kapoor<U+2019>s face. Check out what made Arjun laugh: http://bit.ly/WGUioW","2014-09-28T01:30:01+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/395753340572389/?type=3","201029336711458_396860737128316",35705,221,134
"170","201029336711458","Visa","On World Tourism Day, we have a question: Where do you want to be? Share it with us.","2014-09-27T01:30:00+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/394520447362345/?type=3","201029336711458_396377537176636",47206,474,559
"171","201029336711458","Visa","Parineeti Chopra also shops online with Visa Debit. Cute video, Parineeti? We agree! Click here to watch the video: http://bit.ly/WGUioW","2014-09-26T01:30:01+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/395752800572443/?type=3","201029336711458_395938840553839",35376,317,187
"172","201029336711458","Visa","Celebrities like Yuvraj Singh are one of the millions shopping online with Visa Debit. Sweet gift, Yuvraj? We agree! Click here to watch the video: http://bit.ly/WGUioW. Image Courtesy: http://bit.ly/1uIo9sr","2014-09-25T06:45:46+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/395618770585846/?type=3","201029336711458_395618947252495",43789,287,289
"173","201029336711458","Visa","What<U+2019>s your resolution to keep your heart healthy? Share it with us right here.","2014-09-24T01:30:00+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/394519840695739/?type=3","201029336711458_395183790629344",47056,470,685
"174","201029336711458","Visa","With Visa Debit, book travel online with confidence and experience something new. What's the one place you can't wait to travel and why? Tell us at #ProtectedEverywhere","2014-09-06T06:11:07+0000","video","https://www.facebook.com/VisaIND/videos/387619068052483/","201029336711458_387619068052483",11422,240,2062
"175","201029336711458","Visa","Unsure about making travel bookings online, just like her? Stay tuned to know what happens next. #ProtectedEverywhere","2014-09-05T09:08:44+0000","video","https://www.facebook.com/VisaIND/videos/387114004769656/","201029336711458_387114004769656",3106,73,244
"176","201029336711458","Visa","This is the time to savour some sweetness.","2014-08-29T01:30:01+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/379749152172808/?type=3","201029336711458_380009442146779",3337,68,291
"177","201029336711458","Visa","With Visa Debit, shop online with confidence for yourself or your loved ones. What's the one gift you would like to buy online and for whom? Tell us at #ProtectedEverywhere","2014-08-27T05:33:50+0000","video","https://www.facebook.com/VisaIND/videos/378367368977653/","201029336711458_378367368977653",14342,248,1020
"178","201029336711458","Visa","Anxious about making an online payment? Watch this space to know what happens next. #ProtectedEverywhere","2014-08-25T09:16:15+0000","video","https://www.facebook.com/VisaIND/videos/376798162467907/","201029336711458_376798162467907",330,8,21
"179","201029336711458","Visa","Hesitant about shopping online? We have a solution. Watch this video to find out. #ProtectedEverywhere","2014-08-18T05:05:50+0000","video","https://www.facebook.com/VisaIND/videos/373309376150119/","201029336711458_373309376150119",1348,38,173
"180","201029336711458","Visa","Do you hesitate when you shop online? Verified by Visa ensures only you can use your card online. So you<U+2019>re #ProtectedEverywhere
http://bit.ly/1kCZghG","2014-08-16T01:30:01+0000","photo","https://www.facebook.com/VisaIND/photos/a.210915585722833.1073741828.201029336711458/371542562993467/?type=3","201029336711458_372214002926323",12391,46,40
