,from_id,from_name,message,created_time,type,link,id,likes_count,comments_count,shares_count
210,1.68313E+14,American Express,"Shop online at Shoppers Stop  and get an instant discount of Rs. 500 on transactions of Rs.1,500 and above with your American Express Card! Use Promo Code: 'AMEX5'. ^T&Cs  Know more: www.happynewdiwali.com",2015-11-07T14:08:46+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1052695211416550/?type=3,168312979854782_1052695211416550,27,0,2
211,1.68313E+14,American Express,The holiday season is fast approaching - have you made your travel plans yet?,2015-11-06T12:11:03+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1052242904795114/?type=3,168312979854782_1052242904795114,19,0,2
212,1.68313E+14,American Express,"Enjoy the festive season with an additional 10% instant discount* at ShopClues.com and Shopclues Mobile App with your American Express Card!www.happynewdiwali.com Max discount is Rs.2,000 per transaction on min. spend of Rs.12,000. ^T&Cs",2015-11-05T12:15:07+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1051779244841480/?type=3,168312979854782_1051779244841480,14,0,1
213,1.68313E+14,American Express,"Get your festive shopping done today and tomorrow at Flipkart with an additional 10% off using your American Express Card!www.happynewdiwali.comMin spend required is Rs.5,000 & max discount is Rs.2,500. ^T&Cs",2015-11-04T16:06:02+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1051464701539601/?type=3,168312979854782_1051464701539601,11659,21,11
214,1.68313E+14,American Express,"Shop with your American Express<U+00AE> Card through our online shopping destination across partners like Amazon India, Flipkart, Snapdeal & many more during this festive season and earn 10 Bonus Membership Rewards<U+00AE> Points* for every Rs.100 spent! Start your shopping here: http://bit.ly/AmexShopPayback",2015-11-03T13:22:57+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1051011628251575/?type=3,168312979854782_1051011628251575,17076,24,13
215,1.68313E+14,American Express,Enjoy Rs.300 Cash back* on recharging your Ola Money account with Rs.1500 and above using your American Express Card! http://bit.ly/happynewdiwali T&Cs apply,2015-11-02T13:55:25+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1050600908292647/?type=3,168312979854782_1050600908292647,27,1,2
216,1.68313E+14,American Express,"Here<U+2019>s an offer to make your Diwali shine! Enjoy Rs.2,000 off on select jewelry at CaratLane.com on a min purchase of Rs.20,000 and above using your American Express Card!http://bit.ly/happynewdiwaliT&Cs apply",2015-10-29T15:37:21+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1048947968457941/?type=3,168312979854782_1048947968457941,17260,25,22
217,1.68313E+14,American Express,"Get your weekly shopping done from the comfort of your home! 20% off with a max discount of Rs.200 on Grofers using your American Express Card! bit.ly/happynewdiwali Offer for first time users of the Grofers Mobile App. T&Cs apply.",2015-10-28T12:10:24+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1048406295178775/?type=3,168312979854782_1048406295178775,7263,18,10
218,1.68313E+14,American Express,Spruce up your interiors with exciting offers from FabFurnish.com using your American Express Card! Click to know more: bit.ly/happynewdiwali #happynewdiwali T&Cs apply,2015-10-27T09:46:01+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1047932848559453/?type=3,168312979854782_1047932848559453,18200,27,22
219,1.68313E+14,American Express,What does the weekend have in store for you?,2015-10-23T14:45:05+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1046104555408949/?type=3,168312979854782_1046104555408949,12,4,4
220,1.68313E+14,American Express,American Express wishes everyone a Happy Dussehra!,2015-10-22T05:40:44+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1045526165466788/?type=3,168312979854782_1045526165466788,52,0,5
221,1.68313E+14,American Express,"Pamper yourself with a delightful selection of cakes, muffins, croissants and more! Use your American Express Card & enjoy 25% savings on fresh bakes & 10% savings on cakes and pastries at select outlets of The Oberoi Patisserie and Delicatessen. T&C<U+2019>s apply http://bit.ly/AmexOberoiOfferTnCs",2015-10-21T10:05:36+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1045106355508769/?type=3,168312979854782_1045106355508769,10,4,1
222,1.68313E+14,American Express,"Looking to buy your next new gadget? Enjoy 10% cashback on a minimum transaction of Rs.15,000 on Snapdeal using your American express Card! http://bit.ly/happynewdiwali. Max cashback limited to Rs.2,000 per Card. T&Cs apply.",2015-10-19T09:24:55+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1044190225600382/?type=3,168312979854782_1044190225600382,271,12,3
223,1.68313E+14,American Express,Which movie is on your weekend checklist? http://spr.ly/6183B3mth,2015-10-17T15:13:03+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1043479319004806/?type=3,168312979854782_1043479319004806,17,4,3
224,1.68313E+14,American Express,"Diwali gifts are getting smarter and so is the way you shop for them! Enjoy 10% off on ShopClues on a minimum purchase of Rs.6,000 using your American Express Card! http://bit.ly/happynewdiwali Offer valid till 18th October. Hurry! T&Cs apply.",2015-10-14T14:27:56+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1042224152463656/?type=3,168312979854782_1042224152463656,16003,39,16
225,1.68313E+14,American Express,"Planning on buying new furniture? Get 30% off on purchases above Rs.25,000 at Pepperfry with your American Express Card! http://bit.ly/happynewdiwali  #happynewdiwali T&Cs apply.",2015-10-13T13:25:36+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1041743912511680/?type=3,168312979854782_1041743912511680,21,2,1
226,1.68313E+14,American Express,"Shop online at Shoppers Stop and get an instant discount of Rs. 500 on transactions of Rs.1,500 and above with your American Express Card! Use Promo Code: AMEX5.  Know more: http://bit.ly/happynewdiwaliT&Cs apply",2015-10-12T12:38:05+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1041126289240109/?type=3,168312979854782_1041126289240109,17,4,4
227,1.68313E+14,American Express,Artist Niki Pilkington adds tropical elements to her commissioned Platinum Card interpretation. What do you think?,2015-10-11T14:11:11+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1040759355943469/?type=3,168312979854782_1040759355943469,53,4,5
228,1.68313E+14,American Express,Let us light your way to a #happynewdiwali! Want to know how? Check here: http://bit.ly/happynewdiwali,2015-10-09T12:42:24+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1039751709377567/?type=3,168312979854782_1039751709377567,25,3,1
229,1.68313E+14,American Express,"We are delighted to share that American Express India is now on Twitter. Do follow www.twitter.com/AmexIndia for exciting offers, updates and more!",2015-10-07T08:04:30+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1038831996136205/?type=3,168312979854782_1038831996136205,60,5,2
230,1.68313E+14,American Express,Perfectly brewed coffee and your American Express Card to help take on the new week.,2015-10-05T09:24:02+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1038021609550577/?type=3,168312979854782_1038021609550577,8,3,1
231,1.68313E+14,American Express,"Drive yourself with MYLES and get to choose from over 34 car models! Book with your American Express Card and get Rs.600 off on your first booking after using promo code <U+2018>MYLESAXP<U+2019>T&Cs apply http://amex.co/1YBMcKd",2015-10-05T06:30:00+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1038164139536324/?type=3,168312979854782_1105382706147800,17,7,1
232,1.68313E+14,American Express,"Sundays are meant to be enjoyed with a delightful palette. Now get 25% off on Sunday Lunch & Sunday Brunch at select Trident properties using your American Express Card! T&Cs apply http://spr.ly/6188BzFS4",2015-10-04T10:33:30+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1037586642927407/?type=3,168312979854782_1037586642927407,20,6,2
233,1.68313E+14,American Express,"Create memories that last a lifetime with Fairmont Hotels & Resorts in India and abroad with your American Express Card. Enjoy a complimentary night* plus a $25 Resort Credit redeemable for food & beverages, spa and more! T&Cs apply http://amex.co/1LiAMax",2015-10-02T14:08:21+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1036796309673107/?type=3,168312979854782_1036796309673107,16,5,2
234,1.68313E+14,American Express,"Take off to be with your loved ones! Book flights on Yatra.com and enjoy exciting savings with your American Express Card.T&Cs apply http://amex.co/1MFXXZK",2015-09-30T13:17:36+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1035818009770937/?type=3,168312979854782_1035818009770937,11,3,1
235,1.68313E+14,American Express,Wishing everyone a fantastic week ahead! :),2015-09-28T09:03:35+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1034853663200705/?type=3,168312979854782_1034853663200705,68,9,3
236,1.68313E+14,American Express,Here's wishing everyone a relaxed weekend.,2015-09-26T07:09:30+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1033983906621014/?type=3,168312979854782_1033983906621014,48,4,3
237,1.68313E+14,American Express,Here's wishing everyone a blessed Eid al-Adha!,2015-09-25T07:48:36+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1033603549992383/?type=3,168312979854782_1033603549992383,45,4,1
238,1.68313E+14,American Express,"Let the joys of a great holiday linger on with your American Express Card. Book two nights stay and enjoy a complimentary third night at any of the 90 properties of the Carlson Rezidor Group.T&Cs apply http://amex.co/1L2kC4U",2015-09-24T10:41:31+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1033151436704261/?type=3,168312979854782_1033151436704261,7,2,2
239,1.68313E+14,American Express,"Drive yourself with MYLES and get to choose from over 34 car models! Book with your American Express Card and get Rs.600 off on your first booking after using promo code <U+2018>MYLESAXP<U+2019>T&Cs apply http://amex.co/1YBMcKd",2015-09-23T11:36:43+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1032591083426963/?type=3,168312979854782_1032591083426963,14,1,4
240,1.68313E+14,American Express,"Enjoy 10% value back upto a maximum of INR 3,000 when you shop for INR 10,000 or more at any Croma Store using your American Express Card. T&C<U+2019>s apply http://amex.co/1KwTgyl",2015-09-22T14:00:02+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1032137950138943/?type=3,168312979854782_1032137950138943,13212,17,9
241,1.68313E+14,American Express,"Watch Christopher Raeburn's SS16 show live now at London Fashion Week, with Amex Invites www.londonfashionweek.com/live",2015-09-22T11:57:10+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1032124850140253/?type=3,168312979854782_1032124850140253,15,2,2
242,1.68313E+14,American Express,"Watch Burberry's SS16 show live now at London Fashion Week, with Amex Invites www.londonfashionweek.com/live",2015-09-21T13:00:01+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1031645446854860/?type=3,168312979854782_1031645446854860,24,1,5
243,1.68313E+14,American Express,Which new places will you be exploring this week with your American Express Card?,2015-09-21T05:01:34+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1031515773534494/?type=3,168312979854782_1031515773534494,35,1,5
244,1.68313E+14,American Express,What does the weekend have in store for you? Explore places with your American Express card.,2015-09-18T12:51:56+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1029978360354902/?type=3,168312979854782_1029978360354902,18,3,5
245,1.68313E+14,American Express,An invigorating morning starts with a refreshing cup of coffee and your American Express Card.,2015-09-17T05:12:38+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1029131330439605/?type=3,168312979854782_1029131330439605,14,0,1
246,1.68313E+14,American Express,What are you saving your Membership Rewards for?,2015-09-14T09:23:31+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1027761657243239/?type=3,168312979854782_1027761657243239,34,9,2
247,1.68313E+14,American Express,"Access to places, away from the crowd. Moments you will cherish, with your American Express Card.",2015-09-13T13:04:59+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1027359907283414/?type=3,168312979854782_1027359907283414,25,0,4
248,1.68313E+14,American Express,"Fine dining, fun conversations and everything in between. Relish it all, with your American Express Card!",2015-09-11T16:48:45+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1026365634049508/?type=3,168312979854782_1026365634049508,24,1,3
249,1.68313E+14,American Express,"Once a year, go someplace you<U+2019>ve never been before. Make AMEX your travel buddy!",2015-09-10T06:38:02+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1025511024134969/?type=3,168312979854782_1025511024134969,66,6,5
250,1.68313E+14,American Express,"Cheers to good times, shared with your American Express Card!",2015-09-06T15:45:51+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1023737574312314/?type=3,168312979854782_1023737574312314,39,14,3
251,1.68313E+14,American Express,Looking for a place to stay during your next holiday? Get upto 50% off on hotels on Yatra.com using your American Express Card! T&C's apply. http://bit.ly/AmexYatraOffer,2015-09-04T12:38:48+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1022573377762067/?type=3,168312979854782_1022573377762067,29,8,3
252,1.68313E+14,American Express,"Golden treats, priceless experiences. Savor them all with your American Express Card.",2015-09-03T10:37:33+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1022066084479463/?type=3,168312979854782_1022066084479463,30,3,3
253,1.68313E+14,American Express,Use the MakeMyTrip.com app between 4 pm-10 pm today to get 1200 instant off on domestic flights using the Deal Code with your American Express Card. T&C<U+2019>s apply. http://amex.co/1Xa6VEd,2015-09-01T10:11:29+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1021165634569508/?type=3,168312979854782_1021165634569508,8,4,1
254,1.68313E+14,American Express,Here<U+2019>s to celebrating the special bond between brother and sister. Happy Raksha Bandhan!,2015-08-29T06:25:05+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1019641148055290/?type=3,168312979854782_1019641148055290,73,8,6
255,1.68313E+14,American Express,A hard day at work deserves some cool treat. Grab one with your American Express Card.,2015-08-25T14:15:02+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1017729288246476/?type=3,168312979854782_1017729288246476,67,13,4
256,1.68313E+14,American Express,"Start the day with your daily cuppa of joy, and your American Express Card.",2015-08-24T03:35:58+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1015220845163987/?type=3,168312979854782_1015220845163987,24,4,1
257,1.68313E+14,American Express,Here's to a sweet weekend! :),2015-08-21T13:19:46+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1014013375284734/?type=3,168312979854782_1014013375284734,49,5,0
258,1.68313E+14,American Express,"Help yourself to a world full of indulgences, only with your American Express<U+00AE> Card.",2015-08-20T16:36:17+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1013572718662133/?type=3,168312979854782_1013572718662133,38,8,2
259,1.68313E+14,American Express,"Travel with ease, with your American Express Card!",2015-08-18T12:08:38+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1012573128762092/?type=3,168312979854782_1012573128762092,93,10,11
260,1.68313E+14,American Express,NA,2015-08-16T09:32:44+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.373677479318330.94718.168312979854782/1011364462216292/?type=3,168312979854782_1011364535549618,97,3,4
261,1.68313E+14,American Express,American Express wishes everyone a Happy Independence Day!,2015-08-15T03:31:57+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.373677479318330.94718.168312979854782/1010801248939280/?type=3,168312979854782_1010801432272595,104,5,3
262,1.68313E+14,American Express,Happy weekend!,2015-08-14T15:48:09+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1010601065625965/?type=3,168312979854782_1010601065625965,132,3,7
263,1.68313E+14,American Express,"Cheers to good times, shared with your American Express<U+00AE> Card!",2015-08-12T15:50:14+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1009615669057838/?type=3,168312979854782_1009615669057838,30,6,4
264,1.68313E+14,American Express,"Great food discoveries begin with an American Express<U+00AE> Card. Share yours with us!",2015-08-11T16:26:58+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1009179339101471/?type=3,168312979854782_1009179339101471,27,7,1
265,1.68313E+14,American Express,"The Grand Shopping Parade marches to SnapdealShop using American Express<U+00AE> ezeClick and get a whopping 15% cashback* on your American Express Card! Offer valid between August 10 to 16 only.  Know more - http://bit.ly/GrandShoppingParade*T&C<U+2019>s apply",2015-08-10T10:26:10+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1008374672515271/?type=3,168312979854782_1008374672515271,429,5,4
266,1.68313E+14,American Express,"With 5% instant discount* between 7th-15th August, don<U+2019>t you agree that this is the perfect time to shop on Indiatimes Shopping using your American Express Card!  Click to know more: http://bit.ly/GrandShoppingParade*T&C<U+2019>s Apply",2015-08-09T11:03:36+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1007807799238625/?type=3,168312979854782_1007807799238625,17,4,3
267,1.68313E+14,American Express,"Looking to upgrade your home d<U+00E9>cor? This is the perfect time to change your living room furniture at Evok with a flat 5% off* between August 7 and 15 only on your American Express Card(s).  Read more - http://bit.ly/GrandShoppingParadeHappy shopping!*T&C<U+2019>s apply",2015-08-08T09:49:52+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1007361982616540/?type=3,168312979854782_1007361982616540,9,0,5
268,1.68313E+14,American Express,"The Grand Shopping Parade starts today!Zip through your payments with American Express<U+00AE> ezeClick and get 15% cashback* on Jabong between August 7 and 11 only with your American Express<U+00AE> Card(s).Know more: http://bit.ly/GrandShoppingParade*T&C<U+2019>s apply",2015-08-07T14:32:54+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1007004519318953/?type=3,168312979854782_1007004519318953,1828,8,6
269,1.68313E+14,American Express,NA,2015-08-06T13:08:29+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.373677479318330.94718.168312979854782/1006485969370808/?type=3,168312979854782_1006486176037454,22,1,4
270,1.68313E+14,American Express,"With an American Express<U+00AE> Card in hand, discover your passions, realise your dreams, enrich your life.",2015-08-03T17:17:33+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1004410919578313/?type=3,168312979854782_1004410919578313,39,10,4
271,1.68313E+14,American Express,"From fine dining to local treats, delight your palate with sumptuous treats, only with your American Express<U+00AE> Card. For offers, visit bit.ly/AmexDiningOffers T&Cs apply.",2015-07-31T06:30:00+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1003179033034835/?type=3,168312979854782_1003179179701487,22,1,3
272,1.68313E+14,American Express,Can<U+2019>t find the perfect gift for a loved one? There is a fail-safe option for anyone <U+2013> Time Away!,2015-07-30T16:49:21+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1002529779766427/?type=3,168312979854782_1002529779766427,20,1,2
273,1.68313E+14,American Express,"American Express<U+00AE> Selects brings you great dining offers in your city, and across the world. bit.ly/AmexDiningOffersT&Cs apply.",2015-07-29T15:45:25+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1002098659809539/?type=3,168312979854782_1002098659809539,21,0,9
274,1.68313E+14,American Express,"Share special moments with your loved ones, create lifelong memories - only with your American Express<U+00AE> Card.",2015-07-28T17:29:20+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1001620766523995/?type=3,168312979854782_1001620766523995,13,6,8
275,1.68313E+14,American Express,"With your American Express<U+00AE> Card, indulge in your love for new cuisines and unique food experiences, wherever you go. For offers, visit bit.ly/AmexDiningOffersT&Cs apply.",2015-07-27T15:31:27+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/1001074346578637/?type=3,168312979854782_1001074346578637,17,6,3
276,1.68313E+14,American Express,"Whether a getaway, a new destination or some quiet time at home, weekends are always special when spent in the company of those you love.",2015-07-24T16:48:31+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/999619233390815/?type=3,168312979854782_999619233390815,40,1,3
277,1.68313E+14,American Express,"Turn trips to the supermarket into fun outings with our NEW Monthly Blockbuster offer! bit.ly/AmexMonthlyBlockbuster T&Cs apply.",2015-07-23T16:50:31+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/999211400098265/?type=3,168312979854782_999211400098265,24,7,1
278,1.68313E+14,American Express,"Enjoy a dining experience like no other and discover some of the world's most unique restaurants. Click to explore: bit.ly/AmexDiningOffers T&Cs apply.",2015-07-22T16:52:30+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/998754116810660/?type=3,168312979854782_998754116810660,26,4,11
279,1.68313E+14,American Express,"Make the most of the end of season sale. Grab extra 10% savings on select international brands, with your American Express<U+00AE> Card. Hurry offer valid till July 26, 2015. Visit: http://bit.ly/AmexEOSS T&Cs apply.",2015-07-21T16:00:32+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/998178946868177/?type=3,168312979854782_998178946868177,17,2,9
280,1.68313E+14,American Express,Did you take up one of our suggested new hobbies this year? It<U+2019>s not too late to try something new and discover your unique talent.,2015-07-20T16:45:35+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/997751920244213/?type=3,168312979854782_997751920244213,42,3,5
281,1.68313E+14,American Express,We are proud to announce that we have been selected as one of the Top 5 <U+201C>Best Places to Work<U+201D> in India in 2015 <U+2013> making this the 9th consecutive year that we have been listed among India<U+2019>s top 10 workplaces by the Great Place to Work institute. Thank You!,2015-07-16T13:01:48+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/995794103773328/?type=3,168312979854782_995794103773328,445,27,219
282,1.68313E+14,American Express,"Here<U+2019>s something EXTRA for you!Enjoy Bonus MR Points on a wide range of purchases and travel bookings, only with your American Express<U+00AE> Card. To know more, click here: bit.ly/ExtraMembershipRewards T&Cs apply.",2015-07-15T06:30:00+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/996672203685518/?type=3,168312979854782_996672297018842,43,2,5
283,1.68313E+14,American Express,Travel Tip: Master the art of savvy packing for your next trip <U+2013> roll your clothes instead of folding them to make more space in the bag and keep them wrinkle-free!,2015-07-14T16:00:27+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/994990027187069/?type=3,168312979854782_994990027187069,27,2,2
284,1.68313E+14,American Express,"Unique experiences around the world await you. Don<U+2019>t wait to hear about them. Experience them first-hand! bit.ly/AmexSummerTravelT&Cs apply.",2015-07-13T15:41:35+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/994569410562464/?type=3,168312979854782_994569410562464,37,2,1
285,1.68313E+14,American Express,"Enjoy a rewarding shopping experience with 10 Bonus Points for every <U+20B9>100 spent at select merchants at Select Citywalk, New Delhi only with your American Express<U+00AE> Card. http://bit.ly/AmexSelectCitywalkT&Cs apply",2015-07-10T16:01:56+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/993223610697044/?type=3,168312979854782_993223610697044,21,2,4
286,1.68313E+14,American Express,"Fun doubles when you <U+2018>do not<U+2019> have to pay for your Summer Indulgence! Use your Membership Rewards<U+00AE> Points to shop at leading retail outlets like Shoppers Stop, Marks and Spencer, Central and others. Remember, 4 Membership Rewards<U+00AE> Points is equivalent to <U+20B9>1. Know more at http://bitly.com/AmexShopWithPointsT&Cs apply.",2015-07-10T09:06:52+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/993097274043011/?type=3,168312979854782_993097274043011,5046,8,22
287,1.68313E+14,American Express,NA,2015-07-07T05:07:59+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.373677479318330.94718.168312979854782/394365237249554/?type=3,168312979854782_991246274228111,541,53,13
288,1.68313E+14,American Express,"Get additional 5% off during the Forever New India End of Season Sale only with your American Express Card! Offer valid between 3rd <U+2013> 5th July, 2015 at select Forever New stores. Visit  http://buzz.mw/b6awg_n T&Cs apply.",2015-07-03T04:46:34+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/989115714441167/?type=3,168312979854782_989115714441167,19,4,4
289,1.68313E+14,American Express,"Now you can shop for the complete range of Apple products with your American Express<U+00AE> Membership Rewards<U+00AE> Points! Know more  http://buzz.mw/b6at7_n T&Cs apply.",2015-07-02T05:00:35+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/988612241158181/?type=3,168312979854782_988612241158181,3111,9,17
290,1.68313E+14,American Express,"Book from over 300,000 hotels around the world at Kaligo.com and earn 20 Bonus Membership Rewards<U+00AE> Points on every <U+20B9>100 spent only with your American Express<U+00AE> Card. Offer valid till December 31st, 2015. http://buzz.mw/b66ns_n T & Cs apply",2015-06-28T05:34:23+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/986638488022223/?type=3,168312979854782_986638488022223,20,2,0
291,1.68313E+14,American Express,"Enjoy a rewarding shopping experience with 10 Bonus Points for every <U+20B9>100 spent at select merchants at Select Citywalk, New Delhi only with your American Express<U+00AE> Card. http://buzz.mw/b66nz_n T & Cs apply",2015-06-27T09:00:37+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/986231244729614/?type=3,168312979854782_986231244729614,15,3,2
292,1.68313E+14,American Express,"Bag extra 10% savings over & above the end of season sale at these International brands, only with your American Express<U+00AE> Card.Hurry, offer valid till July 26, 2015. Visit http://bit.ly/1LIU7gRT&Cs apply.",2015-06-26T07:26:44+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/985676468118425/?type=3,168312979854782_985676468118425,19,1,4
293,1.68313E+14,American Express,Looking for a unique gift this Father<U+2019>s day? Why not plan some quality time and try out these activities.,2015-06-21T05:33:25+0000,photo,https://www.facebook.com/AmericanExpressIndia/photos/a.168847633134650.39956.168312979854782/982844218401650/?type=3,168312979854782_982844218401650,33,3,0
